Entity,Code,Day,total_vaccinations
Latvia,LVA,2021-12-21,2489527
Latvia,LVA,2021-12-22,2503066
Latvia,LVA,2021-12-23,2511656
Latvia,LVA,2021-12-24,2511837
Latvia,LVA,2021-12-25,2512379
Latvia,LVA,2021-12-26,2512823
Latvia,LVA,2021-12-27,2523348
Latvia,LVA,2021-12-28,2535898
Latvia,LVA,2021-12-29,2548193
Latvia,LVA,2021-12-30,2555471
Latvia,LVA,2021-12-31,2555555
Latvia,LVA,2022-01-01,2555631
Latvia,LVA,2022-01-02,2556925
Latvia,LVA,2022-01-03,2565295
Latvia,LVA,2022-01-04,2577286
Latvia,LVA,2022-01-05,2590319
Latvia,LVA,2022-01-06,2603877
Latvia,LVA,2022-01-07,2619330
Latvia,LVA,2022-01-08,2627275
Latvia,LVA,2022-01-09,2629046
Latvia,LVA,2022-01-10,2638410
Latvia,LVA,2022-01-11,2650692
Latvia,LVA,2022-01-12,2662698
Latvia,LVA,2022-01-13,2673864
Latvia,LVA,2022-01-14,2687204
Latvia,LVA,2022-01-15,2692322
Latvia,LVA,2022-01-16,2694021
Latvia,LVA,2022-01-17,2701229
Latvia,LVA,2022-01-18,2710897
Latvia,LVA,2022-01-19,2720951
Latvia,LVA,2022-01-20,2730210
Latvia,LVA,2022-01-21,2740161
Latvia,LVA,2022-01-22,2744401
Latvia,LVA,2022-01-23,2745724
Latvia,LVA,2022-01-24,2751103
Latvia,LVA,2022-01-25,2758021
Latvia,LVA,2022-01-26,2765313
Latvia,LVA,2022-01-27,2771876
Latvia,LVA,2022-01-28,2779977
Latvia,LVA,2022-01-29,2783499
Latvia,LVA,2022-01-30,2784490
Latvia,LVA,2022-01-31,2787898
Latvia,LVA,2022-02-01,2792338
Latvia,LVA,2022-02-02,2796984
Latvia,LVA,2022-02-03,2801517
Latvia,LVA,2022-02-04,2807035
Latvia,LVA,2022-02-05,2809104
Latvia,LVA,2022-02-06,2809539
Latvia,LVA,2022-02-07,2812182
Latvia,LVA,2022-02-08,2815717
Latvia,LVA,2022-02-09,2819122
Latvia,LVA,2022-02-10,2822785
Latvia,LVA,2022-02-11,2827338
Latvia,LVA,2022-02-12,2829175
Latvia,LVA,2022-02-13,2829545
Latvia,LVA,2022-02-14,2831490
Latvia,LVA,2022-02-15,2833813
Latvia,LVA,2022-02-16,2836012
Latvia,LVA,2022-02-17,2837988
Latvia,LVA,2022-02-18,2840504
Latvia,LVA,2022-02-19,2841597
Latvia,LVA,2022-02-20,2841804
Latvia,LVA,2022-02-21,2843183
Latvia,LVA,2022-02-22,2844863
Latvia,LVA,2022-02-23,2846590
Latvia,LVA,2022-02-24,2848289
Latvia,LVA,2022-02-25,2850710
Latvia,LVA,2022-02-26,2851708
Latvia,LVA,2022-02-27,2851833
Latvia,LVA,2022-02-28,2853123
Latvia,LVA,2022-03-01,2854376
Latvia,LVA,2022-03-02,2855654
Latvia,LVA,2022-03-03,2856837
Latvia,LVA,2022-03-04,2858511
Latvia,LVA,2022-03-05,2859097
Latvia,LVA,2022-03-06,2859213
Latvia,LVA,2022-03-07,2859902
Latvia,LVA,2022-03-08,2860696
Latvia,LVA,2022-03-09,2861934
Latvia,LVA,2022-03-10,2862833
Latvia,LVA,2022-03-11,2864247
Latvia,LVA,2022-03-12,2864601
Latvia,LVA,2022-03-13,2864628
Latvia,LVA,2022-03-14,2865292
Latvia,LVA,2022-03-15,2866231
Latvia,LVA,2022-03-16,2867276
Latvia,LVA,2022-03-17,2868036
Latvia,LVA,2022-03-18,2869289
Latvia,LVA,2022-03-19,2869491
Latvia,LVA,2022-03-20,2869534
Latvia,LVA,2022-03-21,2870122
Latvia,LVA,2022-03-22,2870835
Latvia,LVA,2022-03-23,2871871
Latvia,LVA,2022-03-24,2872427
Latvia,LVA,2022-03-25,2873481
Latvia,LVA,2022-03-26,2873637
Latvia,LVA,2022-03-27,2873654
Latvia,LVA,2022-03-28,2874151
Latvia,LVA,2022-03-29,2874752
Latvia,LVA,2022-03-30,2875552
Latvia,LVA,2022-03-31,2876028
Latvia,LVA,2022-04-01,2876763
Latvia,LVA,2022-04-02,2876854
Latvia,LVA,2022-04-03,2876872
Latvia,LVA,2022-04-04,2877283
Latvia,LVA,2022-04-05,2877676
Latvia,LVA,2022-04-06,2878116
Latvia,LVA,2022-04-07,2878615
Latvia,LVA,2022-04-08,2879331
Latvia,LVA,2022-04-09,2879429
Latvia,LVA,2022-04-10,2879436
Latvia,LVA,2022-04-11,2879799
Latvia,LVA,2022-04-12,2880222
Latvia,LVA,2022-04-13,2880886
Latvia,LVA,2022-04-14,2881341
Latvia,LVA,2022-04-15,2881359
Latvia,LVA,2022-04-16,2881431
Latvia,LVA,2022-04-17,2881433
Latvia,LVA,2022-04-18,2881437
Latvia,LVA,2022-04-19,2881777
Latvia,LVA,2022-04-20,2882302
Latvia,LVA,2022-04-21,2882719
Latvia,LVA,2022-04-22,2883277
Latvia,LVA,2022-04-23,2883358
Latvia,LVA,2022-04-24,2883364
Latvia,LVA,2022-04-25,2883659
Latvia,LVA,2022-04-26,2883991
Latvia,LVA,2022-04-27,2884487
Latvia,LVA,2022-04-28,2884810
Latvia,LVA,2022-04-29,2885268
Latvia,LVA,2022-04-30,2885340
Latvia,LVA,2022-05-01,2885344
Latvia,LVA,2022-05-02,2885594
Latvia,LVA,2022-05-03,2885915
Latvia,LVA,2022-05-04,2885924
Latvia,LVA,2022-05-05,2886338
Latvia,LVA,2022-05-06,2886748
Latvia,LVA,2022-05-07,2886787
Latvia,LVA,2022-05-08,2886797
Latvia,LVA,2022-05-09,2886954
Latvia,LVA,2022-05-10,2887234
Latvia,LVA,2022-05-11,2887620
Latvia,LVA,2022-05-12,2887857
Latvia,LVA,2022-05-13,2888160
Latvia,LVA,2022-05-14,2888224
Latvia,LVA,2022-05-15,2888227
Latvia,LVA,2022-05-16,2888455
Latvia,LVA,2022-05-17,2888681
Latvia,LVA,2022-05-18,2888979
Latvia,LVA,2022-05-19,2889249
Latvia,LVA,2022-05-20,2889569
Latvia,LVA,2022-05-21,2889610
Latvia,LVA,2022-05-22,2889611
Latvia,LVA,2022-05-23,2889768
Latvia,LVA,2022-05-24,2890010
Latvia,LVA,2022-05-25,2890266
Latvia,LVA,2022-05-26,2890516
Latvia,LVA,2022-05-27,2890814
Latvia,LVA,2022-05-28,2890845
Latvia,LVA,2022-05-29,2890850
Latvia,LVA,2022-05-30,2890999
Latvia,LVA,2022-05-31,2891168
Latvia,LVA,2022-06-01,2891309
Latvia,LVA,2022-06-02,2891475
Latvia,LVA,2022-06-03,2891725
Latvia,LVA,2022-06-04,2891754
Latvia,LVA,2022-06-05,2891762
Latvia,LVA,2022-06-06,2891884
Latvia,LVA,2022-06-07,2892026
Latvia,LVA,2022-06-08,2892196
Latvia,LVA,2022-06-09,2892351
Latvia,LVA,2022-06-10,2892555
Latvia,LVA,2022-06-11,2892599
Latvia,LVA,2022-06-12,2892601
Latvia,LVA,2022-06-13,2892747
Latvia,LVA,2022-06-14,2892909
Latvia,LVA,2022-06-15,2893112
Latvia,LVA,2022-06-16,2893236
Latvia,LVA,2022-06-17,2893466
Latvia,LVA,2022-06-18,2893502
Latvia,LVA,2022-06-19,2893508
Latvia,LVA,2022-06-20,2893670
Latvia,LVA,2022-06-21,2893813
Latvia,LVA,2022-06-22,2893905
Latvia,LVA,2022-06-24,2893906
Latvia,LVA,2022-06-25,2893924
Latvia,LVA,2022-06-26,2893929
Latvia,LVA,2022-06-27,2894051
Latvia,LVA,2022-06-28,2894204
Latvia,LVA,2022-06-29,2894393
Latvia,LVA,2022-06-30,2894574
Latvia,LVA,2022-07-01,2894745
Latvia,LVA,2022-07-02,2894762
Latvia,LVA,2022-07-03,2894763
Latvia,LVA,2022-07-04,2894880
Latvia,LVA,2022-07-05,2895019
Latvia,LVA,2022-07-06,2895195
Latvia,LVA,2022-07-07,2895340
Latvia,LVA,2022-07-08,2895592
Latvia,LVA,2022-07-09,2895627
Latvia,LVA,2022-07-10,2895639
Latvia,LVA,2022-07-11,2895716
Lebanon,LBN,2021-02-13,0
Lebanon,LBN,2021-02-14,48
Lebanon,LBN,2021-02-15,1280
Lebanon,LBN,2021-02-16,3266
Lebanon,LBN,2021-02-17,5932
Lebanon,LBN,2021-02-18,9605
Lebanon,LBN,2021-02-19,13329
Lebanon,LBN,2021-02-22,18031
Lebanon,LBN,2021-02-23,21575
Lebanon,LBN,2021-02-24,25393
Lebanon,LBN,2021-02-25,29820
Lebanon,LBN,2021-02-26,34991
Lebanon,LBN,2021-02-28,40593
Lebanon,LBN,2021-03-01,45859
Lebanon,LBN,2021-03-02,47625
Lebanon,LBN,2021-03-03,54585
Lebanon,LBN,2021-03-04,57474
Lebanon,LBN,2021-03-05,60538
Lebanon,LBN,2021-03-06,60740
Lebanon,LBN,2021-03-07,61330
Lebanon,LBN,2021-03-08,64007
Lebanon,LBN,2021-03-09,64974
Lebanon,LBN,2021-03-10,87216
Lebanon,LBN,2021-03-11,91967
Lebanon,LBN,2021-03-12,95888
Lebanon,LBN,2021-03-15,104725
Lebanon,LBN,2021-03-16,115164
Lebanon,LBN,2021-03-17,120890
Lebanon,LBN,2021-03-18,129487
Lebanon,LBN,2021-03-19,135277
Lebanon,LBN,2021-03-20,135349
Lebanon,LBN,2021-03-21,138420
Lebanon,LBN,2021-03-22,148119
Lebanon,LBN,2021-03-23,158018
Lebanon,LBN,2021-03-24,166015
Lebanon,LBN,2021-03-25,174031
Lebanon,LBN,2021-03-26,180074
Lebanon,LBN,2021-03-27,181127
Lebanon,LBN,2021-03-28,186712
Lebanon,LBN,2021-03-29,193903
Lebanon,LBN,2021-03-30,207647
Lebanon,LBN,2021-03-31,216286
Lebanon,LBN,2021-04-01,222332
Lebanon,LBN,2021-04-02,225708
Lebanon,LBN,2021-04-03,225842
Lebanon,LBN,2021-04-04,228050
Lebanon,LBN,2021-04-05,235303
Lebanon,LBN,2021-04-06,244772
Lebanon,LBN,2021-04-07,259153
Lebanon,LBN,2021-04-08,268578
Lebanon,LBN,2021-04-09,272379
Lebanon,LBN,2021-04-10,273587
Lebanon,LBN,2021-04-12,285966
Lebanon,LBN,2021-04-13,296165
Lebanon,LBN,2021-04-14,296168
Lebanon,LBN,2021-04-15,320623
Lebanon,LBN,2021-04-16,322647
Lebanon,LBN,2021-04-17,322768
Lebanon,LBN,2021-04-18,329452
Lebanon,LBN,2021-04-19,343286
Lebanon,LBN,2021-04-20,351792
Lebanon,LBN,2021-04-24,408532
Lebanon,LBN,2021-04-25,415562
Lebanon,LBN,2021-04-26,421905
Lebanon,LBN,2021-04-27,438268
Lebanon,LBN,2021-04-28,455275
Lebanon,LBN,2021-04-29,461160
Lebanon,LBN,2021-04-30,461726
Lebanon,LBN,2021-05-01,461758
Lebanon,LBN,2021-05-02,465909
Lebanon,LBN,2021-05-03,473740
Lebanon,LBN,2021-05-04,487974
Lebanon,LBN,2021-05-05,500984
Lebanon,LBN,2021-05-06,509705
Lebanon,LBN,2021-05-14,581068
Lebanon,LBN,2021-05-15,581518
Lebanon,LBN,2021-05-16,586734
Lebanon,LBN,2021-05-17,606994
Lebanon,LBN,2021-05-18,618414
Lebanon,LBN,2021-05-19,631679
Lebanon,LBN,2021-05-20,651850
Lebanon,LBN,2021-05-21,661049
Lebanon,LBN,2021-05-22,661609
Lebanon,LBN,2021-05-23,664814
Lebanon,LBN,2021-05-24,678178
Lebanon,LBN,2021-05-25,682096
Lebanon,LBN,2021-05-26,715286
Lebanon,LBN,2021-05-27,725333
Lebanon,LBN,2021-05-28,737328
Lebanon,LBN,2021-05-29,742365
Lebanon,LBN,2021-05-30,752172
Lebanon,LBN,2021-05-31,774435
Lebanon,LBN,2021-06-01,800140
Lebanon,LBN,2021-06-02,819518
Lebanon,LBN,2021-06-03,848020
Lebanon,LBN,2021-06-04,849471
Lebanon,LBN,2021-06-05,852090
Lebanon,LBN,2021-06-06,863134
Lebanon,LBN,2021-06-07,886996
Lebanon,LBN,2021-06-08,907418
Lebanon,LBN,2021-06-09,928148
Lebanon,LBN,2021-06-10,948962
Lebanon,LBN,2021-06-11,963223
Lebanon,LBN,2021-06-12,985318
Lebanon,LBN,2021-06-13,1010867
Lebanon,LBN,2021-06-14,1031639
Lebanon,LBN,2021-06-15,1058472
Lebanon,LBN,2021-06-16,1061450
Lebanon,LBN,2021-06-17,1111588
Lebanon,LBN,2021-06-18,1126981
Lebanon,LBN,2021-06-19,1128719
Lebanon,LBN,2021-06-20,1130669
Lebanon,LBN,2021-06-23,1175505
Lebanon,LBN,2021-06-24,1195748
Lebanon,LBN,2021-06-25,1243726
Lebanon,LBN,2021-06-26,1247265
Lebanon,LBN,2021-06-27,1253918
Lebanon,LBN,2021-06-28,1285387
Lebanon,LBN,2021-06-29,1312854
Lebanon,LBN,2021-06-30,1349156
Lebanon,LBN,2021-07-01,1359215
Lebanon,LBN,2021-07-02,1376600
Lebanon,LBN,2021-07-03,1378232
Lebanon,LBN,2021-07-04,1379853
Lebanon,LBN,2021-07-05,1391249
Lebanon,LBN,2021-07-06,1410729
Lebanon,LBN,2021-07-07,1479710
Lebanon,LBN,2021-07-08,1518261
Lebanon,LBN,2021-07-09,1534259
Lebanon,LBN,2021-07-10,1536617
Lebanon,LBN,2021-07-11,1541843
Lebanon,LBN,2021-07-12,1565593
Lebanon,LBN,2021-07-13,1634510
Lebanon,LBN,2021-07-14,1666942
Lebanon,LBN,2021-07-15,1696233
Lebanon,LBN,2021-07-16,1698262
Lebanon,LBN,2021-07-17,1700044
Lebanon,LBN,2021-07-18,1700905
Lebanon,LBN,2021-07-19,1726157
Lebanon,LBN,2021-07-20,1728455
Lebanon,LBN,2021-07-21,1747519
Lebanon,LBN,2021-07-22,1781582
Lebanon,LBN,2021-07-23,1782367
Lebanon,LBN,2021-07-24,1786506
Lebanon,LBN,2021-07-25,1807133
Lebanon,LBN,2021-07-26,1838151
Lebanon,LBN,2021-07-27,1873116
Lebanon,LBN,2021-07-28,1900910
Lebanon,LBN,2021-07-29,1927411
Lebanon,LBN,2021-07-30,1944927
Lebanon,LBN,2021-07-31,1946891
Lebanon,LBN,2021-08-01,1949258
Lebanon,LBN,2021-08-02,1982156
Lebanon,LBN,2021-08-03,2016950
Lebanon,LBN,2021-08-04,2026590
Lebanon,LBN,2021-08-05,2052789
Lebanon,LBN,2021-08-06,2077350
Lebanon,LBN,2021-08-07,2082489
Lebanon,LBN,2021-08-08,2085102
Lebanon,LBN,2021-08-09,2102529
Lebanon,LBN,2021-08-10,2140422
Lebanon,LBN,2021-08-11,2165637
Lebanon,LBN,2021-08-12,2177491
Lebanon,LBN,2021-08-13,2190858
Lebanon,LBN,2021-08-14,2192119
Lebanon,LBN,2021-08-15,2203682
Lebanon,LBN,2021-08-16,2221656
Lebanon,LBN,2021-08-17,2243764
Lebanon,LBN,2021-08-18,2257960
Lebanon,LBN,2021-08-19,2275129
Lebanon,LBN,2021-08-20,2286622
Lebanon,LBN,2021-08-23,2319224
Lebanon,LBN,2021-08-24,2347754
Lebanon,LBN,2021-08-25,2361702
Lebanon,LBN,2021-08-26,2385796
Lebanon,LBN,2021-08-27,2399837
Lebanon,LBN,2021-08-28,2401065
Lebanon,LBN,2021-08-29,2422511
Lebanon,LBN,2021-08-30,2435581
Lebanon,LBN,2021-08-31,2457930
Lebanon,LBN,2021-09-01,2476019
Lebanon,LBN,2021-09-02,2494566
Lebanon,LBN,2021-09-03,2497206
Lebanon,LBN,2021-09-04,2499578
Lebanon,LBN,2021-09-05,2505347
Lebanon,LBN,2021-09-06,2535444
Lebanon,LBN,2021-09-07,2544815
Lebanon,LBN,2021-09-08,2571182
Lebanon,LBN,2021-09-09,2584540
Lebanon,LBN,2021-09-10,2598655
Lebanon,LBN,2021-09-11,2600550
Lebanon,LBN,2021-09-12,2622677
Lebanon,LBN,2021-09-13,2628922
Lebanon,LBN,2021-09-14,2637227
Lebanon,LBN,2021-09-15,2683827
Lebanon,LBN,2021-09-16,2690346
Lebanon,LBN,2021-09-17,2704423
Lebanon,LBN,2021-09-18,2705953
Lebanon,LBN,2021-09-19,2717164
Lebanon,LBN,2021-09-20,2739627
Lebanon,LBN,2021-09-21,2769635
Lebanon,LBN,2021-09-22,2779029
Lebanon,LBN,2021-09-23,2806591
Lebanon,LBN,2021-09-24,2809035
Lebanon,LBN,2021-09-25,2810023
Lebanon,LBN,2021-09-26,2816322
Lebanon,LBN,2021-09-27,2833803
Lebanon,LBN,2021-09-28,2872484
Lebanon,LBN,2021-09-29,2893789
Lebanon,LBN,2021-09-30,2914325
Lebanon,LBN,2021-10-01,2924037
Lebanon,LBN,2021-10-02,2925182
Lebanon,LBN,2021-10-03,2934734
Lebanon,LBN,2021-10-04,2953914
Lebanon,LBN,2021-10-05,2964270
Lebanon,LBN,2021-10-06,2969106
Lebanon,LBN,2021-10-07,3005025
Lebanon,LBN,2021-10-08,3019021
Lebanon,LBN,2021-10-09,3020555
Lebanon,LBN,2021-10-10,3026121
Lebanon,LBN,2021-10-11,3028487
Lebanon,LBN,2021-10-12,3034963
Lebanon,LBN,2021-10-13,3081683
Lebanon,LBN,2021-10-14,3096416
Lebanon,LBN,2021-10-15,3107850
Lebanon,LBN,2021-10-16,3108316
Lebanon,LBN,2021-10-17,3108749
Lebanon,LBN,2021-10-18,3111519
Lebanon,LBN,2021-10-19,3153936
Lebanon,LBN,2021-10-20,3161543
Lebanon,LBN,2021-10-21,3178646
Lebanon,LBN,2021-10-22,3188804
Lebanon,LBN,2021-10-23,3189569
Lebanon,LBN,2021-10-24,3189658
Lebanon,LBN,2021-10-26,3246635
Lebanon,LBN,2021-10-28,3293076
Lebanon,LBN,2021-11-01,3313283
Lebanon,LBN,2021-11-02,3329568
Lebanon,LBN,2021-11-03,3342977
Lebanon,LBN,2021-11-04,3352269
Lebanon,LBN,2021-11-05,3368642
Lebanon,LBN,2021-11-06,3369191
Lebanon,LBN,2021-11-07,3371123
Lebanon,LBN,2021-11-08,3388502
Lebanon,LBN,2021-11-09,3400678
Lebanon,LBN,2021-11-10,3410798
Lebanon,LBN,2021-11-11,3424473
Lebanon,LBN,2021-11-12,3437857
Lebanon,LBN,2021-11-13,3438827
Lebanon,LBN,2021-11-14,3443254
Lebanon,LBN,2021-11-15,3456005
Lebanon,LBN,2021-11-16,3467987
Lebanon,LBN,2021-11-17,3481469
Lebanon,LBN,2021-11-18,3490453
Lebanon,LBN,2021-11-19,3505040
Lebanon,LBN,2021-11-20,3506393
Lebanon,LBN,2021-11-21,3508035
Lebanon,LBN,2021-11-22,3517472
Lebanon,LBN,2021-11-23,3534516
Lebanon,LBN,2021-11-24,3539784
Lebanon,LBN,2021-11-25,3549359
Lebanon,LBN,2021-11-26,3566507
Lebanon,LBN,2021-11-27,3569293
Lebanon,LBN,2021-11-28,3570392
Lebanon,LBN,2021-11-29,3587174
Lebanon,LBN,2021-11-30,3601289
Lebanon,LBN,2021-12-01,3608619
Lebanon,LBN,2021-12-03,3652035
Lebanon,LBN,2021-12-04,3653506
Lebanon,LBN,2021-12-05,3660210
Lebanon,LBN,2021-12-06,3678530
Lebanon,LBN,2021-12-07,3692973
Lebanon,LBN,2021-12-08,3712821
Lebanon,LBN,2021-12-09,3724014
Lebanon,LBN,2021-12-10,3761295
Lebanon,LBN,2021-12-11,3793028
Lebanon,LBN,2021-12-12,3807958
Lebanon,LBN,2021-12-13,3825224
Lebanon,LBN,2021-12-14,3838722
Lebanon,LBN,2021-12-15,3857745
Lebanon,LBN,2021-12-16,3878192
Lebanon,LBN,2021-12-17,3898256
Lebanon,LBN,2021-12-18,3904931
Lebanon,LBN,2021-12-20,3946354
Lebanon,LBN,2021-12-21,4231791
Lebanon,LBN,2021-12-22,4233405
Lebanon,LBN,2021-12-23,4257617
Lebanon,LBN,2021-12-24,4267450
Lebanon,LBN,2021-12-25,4267600
Lebanon,LBN,2021-12-26,4270775
Lebanon,LBN,2021-12-27,4298868
Lebanon,LBN,2021-12-28,4350868
Lebanon,LBN,2021-12-29,4351154
Lebanon,LBN,2021-12-30,4376169
Lebanon,LBN,2021-12-31,4379487
Lebanon,LBN,2022-01-01,4380063
Lebanon,LBN,2022-01-02,4386756
Lebanon,LBN,2022-01-03,4410472
Lebanon,LBN,2022-01-04,4435176
Lebanon,LBN,2022-01-05,4457470
Lebanon,LBN,2022-01-06,4457601
Lebanon,LBN,2022-01-07,4501194
Lebanon,LBN,2022-01-08,4552503
Lebanon,LBN,2022-01-09,4570269
Lebanon,LBN,2022-01-10,4610275
Lebanon,LBN,2022-01-11,4625701
Lebanon,LBN,2022-01-12,4654837
Lebanon,LBN,2022-01-13,4668227
Lebanon,LBN,2022-01-14,4686255
Lebanon,LBN,2022-01-15,4687595
Lebanon,LBN,2022-01-16,4704784
Lebanon,LBN,2022-01-17,4724154
Lebanon,LBN,2022-01-18,4733444
Lebanon,LBN,2022-01-19,4738986
Lebanon,LBN,2022-01-20,4766884
Lebanon,LBN,2022-01-21,4781398
Lebanon,LBN,2022-01-22,4782913
Lebanon,LBN,2022-01-23,4785351
Lebanon,LBN,2022-01-24,4807990
Lebanon,LBN,2022-01-25,4826318
Lebanon,LBN,2022-01-26,4838225
Lebanon,LBN,2022-01-27,4851951
Lebanon,LBN,2022-01-28,4863189
Lebanon,LBN,2022-01-29,4866885
Lebanon,LBN,2022-01-30,4881608
Lebanon,LBN,2022-01-31,4902087
Lebanon,LBN,2022-02-01,4917151
Lebanon,LBN,2022-02-02,4928266
Lebanon,LBN,2022-02-03,4947384
Lebanon,LBN,2022-02-04,4953958
Lebanon,LBN,2022-02-05,4956907
Lebanon,LBN,2022-02-06,4957005
Lebanon,LBN,2022-02-07,4978952
Lebanon,LBN,2022-02-08,4993498
Lebanon,LBN,2022-02-09,5001687
Lebanon,LBN,2022-02-10,5017183
Lebanon,LBN,2022-02-11,5030417
Lebanon,LBN,2022-02-12,5032646
Lebanon,LBN,2022-02-13,5035228
Lebanon,LBN,2022-02-14,5047640
Lebanon,LBN,2022-02-15,5059760
Lebanon,LBN,2022-02-16,5077650
Lebanon,LBN,2022-02-17,5093339
Lebanon,LBN,2022-02-18,5102960
Lebanon,LBN,2022-02-19,5104439
Lebanon,LBN,2022-02-20,5110416
Lebanon,LBN,2022-02-21,5122216
Lebanon,LBN,2022-02-22,5130110
Lebanon,LBN,2022-02-23,5139770
Lebanon,LBN,2022-02-24,5148747
Lebanon,LBN,2022-02-25,5158284
Lebanon,LBN,2022-02-26,5159653
Lebanon,LBN,2022-02-27,5165788
Lebanon,LBN,2022-02-28,5176128
Lebanon,LBN,2022-03-01,5184681
Lebanon,LBN,2022-03-02,5190733
Lebanon,LBN,2022-03-03,5196093
Lebanon,LBN,2022-03-04,5199201
Lebanon,LBN,2022-03-05,5199656
Lebanon,LBN,2022-03-06,5202990
Lebanon,LBN,2022-03-07,5209293
Lebanon,LBN,2022-03-08,5214216
Lebanon,LBN,2022-03-09,5218845
Lebanon,LBN,2022-03-10,5226718
Lebanon,LBN,2022-03-11,5226966
Lebanon,LBN,2022-03-12,5227459
Lebanon,LBN,2022-03-13,5228148
Lebanon,LBN,2022-03-14,5230428
Lebanon,LBN,2022-03-17,5247124
Lebanon,LBN,2022-03-18,5250307
Lebanon,LBN,2022-03-19,5250852
Lebanon,LBN,2022-03-20,5253049
Lebanon,LBN,2022-03-21,5256404
Lebanon,LBN,2022-03-22,5259499
Lebanon,LBN,2022-03-23,5263101
Lebanon,LBN,2022-03-24,5264140
Lebanon,LBN,2022-03-25,5265787
Lebanon,LBN,2022-03-26,5266514
Lebanon,LBN,2022-03-27,5269263
Lebanon,LBN,2022-03-28,5270369
Lebanon,LBN,2022-03-29,5276097
Lebanon,LBN,2022-03-30,5279850
Lebanon,LBN,2022-03-31,5281651
Lebanon,LBN,2022-04-03,5285907
Lebanon,LBN,2022-04-04,5287020
Lebanon,LBN,2022-04-05,5289601
Lebanon,LBN,2022-04-06,5291028
Lebanon,LBN,2022-04-07,5292172
Lebanon,LBN,2022-04-08,5293515
Lebanon,LBN,2022-04-09,5293719
Lebanon,LBN,2022-04-10,5294781
Lebanon,LBN,2022-04-11,5297098
Lebanon,LBN,2022-04-12,5298007
Lebanon,LBN,2022-04-13,5300792
Lebanon,LBN,2022-04-14,5301383
Lebanon,LBN,2022-04-17,5302325
Lebanon,LBN,2022-04-18,5304336
Lebanon,LBN,2022-04-19,5305024
Lebanon,LBN,2022-04-20,5307194
Lebanon,LBN,2022-04-21,5308803
Lebanon,LBN,2022-04-22,5310015
Lebanon,LBN,2022-04-23,5310034
Lebanon,LBN,2022-04-24,5310268
Lebanon,LBN,2022-04-25,5602400
Lebanon,LBN,2022-05-09,5613936
Lebanon,LBN,2022-05-21,5632093
Lebanon,LBN,2022-05-30,5634462
Lebanon,LBN,2022-06-14,5656882
Lebanon,LBN,2022-06-19,5663420
Lebanon,LBN,2022-06-27,5673326
Lebanon,LBN,2022-07-10,5696640
Lebanon,LBN,2022-07-17,5706300
Lebanon,LBN,2022-07-19,5714614
Lebanon,LBN,2022-07-27,5720506
Lebanon,LBN,2022-08-07,5728684
Lebanon,LBN,2022-08-15,5733532
Lebanon,LBN,2022-08-21,5746016
Lebanon,LBN,2022-08-28,5752986
Lebanon,LBN,2022-09-11,5766450
Lebanon,LBN,2022-09-19,5773446
Lebanon,LBN,2022-09-26,5778363
Lebanon,LBN,2022-10-03,5786146
Lebanon,LBN,2022-10-10,5789338
Lebanon,LBN,2022-10-20,5797147
Lebanon,LBN,2022-11-20,5809032
Lebanon,LBN,2022-12-01,5812530
Lebanon,LBN,2022-12-12,5813287
Lebanon,LBN,2022-12-22,5814699
Lesotho,LSO,2021-03-09,0
Lesotho,LSO,2021-04-17,16000
Lesotho,LSO,2021-05-18,36637
Lesotho,LSO,2021-05-21,36759
Lesotho,LSO,2021-07-05,56322
Lesotho,LSO,2021-07-26,72948
Lesotho,LSO,2021-08-25,103778
Lesotho,LSO,2021-08-28,201795
Lesotho,LSO,2021-09-20,332954
Lesotho,LSO,2021-09-29,359980
Lesotho,LSO,2021-10-10,383341
Lesotho,LSO,2021-11-17,617671
Lesotho,LSO,2021-12-08,635881
Lesotho,LSO,2021-12-16,688097
Lesotho,LSO,2021-12-31,857925
Lesotho,LSO,2022-03-22,905438
Lesotho,LSO,2022-04-26,933825
Lesotho,LSO,2022-06-26,1043380
Lesotho,LSO,2022-07-10,1071629
Lesotho,LSO,2022-07-17,1077116
Lesotho,LSO,2022-11-20,1237581
Lesotho,LSO,2022-11-27,1246552
Lesotho,LSO,2022-12-04,1253593
Lesotho,LSO,2022-12-11,1259488
Lesotho,LSO,2023-02-05,1309497
Lesotho,LSO,2023-02-19,1319497
Lesotho,LSO,2023-03-05,1329569
Lesotho,LSO,2023-03-12,1334001
Lesotho,LSO,2023-03-19,1339097
Liberia,LBR,2021-05-12,36404
Liberia,LBR,2021-05-21,52446
Liberia,LBR,2021-05-24,53626
Liberia,LBR,2021-05-26,55690
Liberia,LBR,2021-05-31,56144
Liberia,LBR,2021-06-08,63802
Liberia,LBR,2021-06-10,64129
Liberia,LBR,2021-06-14,65590
Liberia,LBR,2021-06-15,67437
Liberia,LBR,2021-06-20,68821
Liberia,LBR,2021-06-24,76642
Liberia,LBR,2021-06-28,82212
Liberia,LBR,2021-10-06,93617
Liberia,LBR,2021-10-21,349837
Liberia,LBR,2021-10-22,358079
Liberia,LBR,2021-10-29,409014
Liberia,LBR,2021-10-31,438430
Liberia,LBR,2021-11-02,438563
Liberia,LBR,2021-11-18,589628
Liberia,LBR,2021-11-30,597913
Liberia,LBR,2021-12-08,605863
Liberia,LBR,2021-12-15,880313
Liberia,LBR,2022-03-25,1132502
Liberia,LBR,2022-04-26,1837296
